Rank,Name,Company,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
14856,Hokuto no Ken: Hokuto Shinken Denshousha no Michi,Nintendo,DS,2008,Action,Spike,0,0,0.03,0,0.03
14857,The Lord of the Rings: Conquest,PC,PC,2009,Action,Electronic Arts,0,0.02,0,0,0.03
14858,The King of Fighters: Maximum Impact - Maniax,Microsoft,XB,N/A,Fighting,Unknown,0.02,0.01,0,0,0.03
14859,Wand of Fortune 2: Jikuu ni Shizumu Mokushiroku,Sony,PSP,2011,Adventure,Idea Factory,0,0,0.03,0,0.03
14860,Little Busters! Converted Edition,Sony,PSV,2012,Action,Prototype,0,0,0.03,0,0.03
14861,Hankou Shashin,Sega,SAT,1996,Adventure,Imagineer,0,0,0.03,0,0.03
14862,MeiQ no Chika Ni Shisu: A Maze to Eradicate Them All,Sony,PSV,2015,Role-Playing,Idea Factory,0,0.01,0.01,0,0.03
14863,Marker Man Adventures,Nintendo,DS,2009,Platform,Majesco Entertainment,0.02,0,0,0,0.03
14864,Capcom Digital Collection,Microsoft,X360,2012,Action,Capcom,0.02,0.01,0,0,0.03
14865,Pro Yakyuu Family Stadium,Nintendo,Wii,2008,Sports,Namco Bandai Games,0,0,0.03,0,0.03
14866,Open Season,Sony,PS2,2006,Platform,Ubisoft,0.01,0.01,0,0,0.03
14867,Monster Hunter Frontier Online: Forward 2,Microsoft,X360,2011,Role-Playing,Capcom,0,0,0.03,0,0.03
14868,Moyashimon DS,Nintendo,DS,2009,Action,Takara Tomy,0,0,0.03,0,0.03
14869,A Ressha de Gyoukou 2001,Sony,PS2,2001,Simulation,ArtDink,0,0,0.03,0,0.03
14870,Diabolik Lovers: Lunatic Parade,Sony,PSV,2016,Adventure,Idea Factory,0,0,0.03,0,0.03
14871,Let's Dance with Mel B,Nintendo,Wii,2011,Sports,Black Bean Games,0,0.02,0,0,0.03
14872,Battlestations: Pacific,PC,PC,2009,Strategy,Eidos Interactive,0,0.02,0,0,0.03
14873,Neverwinter Nights 2,PC,PC,2006,Role-Playing,Atari,0,0.02,0,0,0.03
14874,Starry ? Sky: In Autumn,Sony,PSP,2010,Misc,Asgard,0,0,0.03,0,0.03
14875,Battlefield 1942,PC,PC,2002,Shooter,Electronic Arts,0.01,0.01,0,0,0.03
14876,Back to the Future: The Game,Microsoft,X360,2015,Adventure,Telltale Games,0.02,0.01,0,0,0.03
14877,Pitball,Sony,PS,1996,Sports,Time Warner Interactive,0.01,0.01,0,0,0.03
14878,X-Men Origins: Wolverine - Uncaged Edition,PC,PC,2009,Action,Activision,0.02,0,0,0,0.03
14879,Combat Wings: The Great Battles of WWII,Nintendo,Wii,N/A,Simulation,City Interactive,0.02,0,0,0,0.03
14880,D.C. III: Da Capo III,Sony,PSP,2013,Adventure,Kadokawa Games,0,0,0.03,0,0.03
14881,Judge Dredd: Dredd Vs Death,Sony,PS2,2003,Shooter,BAM! Entertainment,0.01,0.01,0,0,0.03
14882,Ocean Commander,Nintendo,Wii,2009,Simulation,Valcon Games,0.02,0,0,0,0.03
14883,Drome Racers,Nintendo,GBA,2003,Racing,THQ,0.02,0.01,0,0,0.03
14884,Wand of Fortune 2 FD: Kimi ni Sasageru Epilogue,Sony,PSP,2012,Adventure,Idea Factory,0,0,0.03,0,0.03
14885,God Eater Off Shot: Lindow-hen Twin Pack & Animation Vol. 2,Sony,PS4,2015,Misc,Namco Bandai Games,0,0,0.03,0,0.03
14886,Tank Beat,Nintendo,DS,2006,Strategy,Midas Interactive Entertainment,0.01,0.01,0,0,0.03
14887,LEGO Pirates of the Caribbean: The Video Game,PC,PC,2011,Action,Disney Interactive Studios,0.02,0,0,0,0.03
14888,Turbo: Super Stunt Squad,Nintendo,WiiU,2013,Sports,D3Publisher,0,0.02,0,0,0.03
14889,Jurassic Park: Operation Genesis,PC,PC,2003,Simulation,Vivendi Games,0,0.02,0,0,0.03
14890,The Peanuts Movie: Snoopy's Grand Adventure,Microsoft,X360,2015,Action,Activision,0,0.02,0,0,0.03
14891,Tenkaichi * Sengoku Lovers,Nintendo,DS,2010,Adventure,Rocket Company,0,0,0.03,0,0.03
14892,Daito Giken Koushiki Pachi-Slot Simulator Hihouden: Taiyou o Motomeru Monotachi,Sony,PS3,2013,Misc,Paon Corporation,0,0,0.03,0,0.03
14893,Jissen Pachi-Slot Hisshouhou! Hokuto no Ken 2,Sony,PS2,2007,Misc,Sega,0,0,0.03,0,0.03
14894,Bode Miller Alpine Skiing,Sony,PS2,2006,Sports,Valcon Games,0.01,0.01,0,0,0.03
14895,Mahou Sensei Negima! Private Lesson 2: Ojama Shimasu Parasite de Chu,Nintendo,GBA,2006,Role-Playing,Marvelous Interactive,0,0,0.02,0,0.03
14896,R-Type Delta,Sony,PS,1998,Shooter,Irem Software Engineering,0.01,0.01,0,0,0.03
14897,Angelique: Maren no Rokukishi,Sony,PSP,2011,Adventure,Idea Factory,0,0,0.03,0,0.03
14898,Soul Eater: Battle Resonance,Sony,PSP,2009,Action,Namco Bandai Games,0,0,0.03,0,0.03
14899,Psycho-Pass: Mandatory Happiness,Sony,PS4,2016,Adventure,Nippon Ichi Software,0.02,0,0,0,0.03
14900,Hisshou Pachinko*Pachi-slot Kouryaku Series DS Vol. 3: Shinseiki Evangelion - Yakusoku no Toki,Nintendo,DS,2008,Misc,D3Publisher,0,0,0.03,0,0.03
14901,The Great Battle Gaiden 2: Matsuri da Wasshoi,Nintendo,SNES,1994,Action,Banpresto,0,0,0.03,0,0.03
14902,Napoleon Dynamite: The Game,Nintendo,DS,2007,Puzzle,Crave Entertainment,0.02,0,0,0,0.03
14903,Shinseiki Evangelion Ayanami Ikusei Keikaku DS with Asuka Hokan Keikaku,Nintendo,DS,2008,Simulation,Broccoli,0,0,0.03,0,0.03
14904,Rock 'N' Roll Adventures,Nintendo,Wii,2007,Platform,Popcorn Arcade,0.02,0,0,0,0.03
14905,War Gods,Sony,PS,1996,Fighting,GT Interactive,0.01,0.01,0,0,0.03
14906,Evangelion: Jo,Sony,PS2,2009,Action,Namco Bandai Games,0,0,0.03,0,0.03
14907,Doki Oki,Sony,PS,1995,Adventure,Banpresto,0,0,0.02,0,0.03
14908,Gakuen Alice: WakuWaku * Happy Friends,Nintendo,DS,2007,Adventure,Kids Station,0,0,0.03,0,0.03
14909,Kyokugen Dasshutsu ADV: Zennin Shiboudesu,Sony,PSV,2012,Adventure,ChunSoft,0,0,0.03,0,0.03
14910,Konohana 2: Todoke Kanai Requiem,Sony,PS2,2002,Adventure,Success,0,0,0.03,0,0.03
14911,Derby Time 2006,Sony,PSP,2006,Sports,Sony Computer Entertainment,0,0,0.03,0,0.03
14912,Yuusha Shisu.,Sony,PSV,2016,Role-Playing,Nippon Ichi Software,0,0,0.02,0,0.02
14913,Monster Mayhem: Build and Battle,Nintendo,DS,2009,Simulation,Zushi Games,0.02,0,0,0,0.02
14914,Senjou no Waltz,Sony,PSV,2014,Adventure,Idea Factory,0,0,0.02,0,0.02
14915,Chuck E. Cheese's Sports Games,Nintendo,Wii,2011,Sports,UFO Interactive,0.02,0,0,0,0.02
14916,Ghostbusters (2016),Microsoft,XOne,2016,Action,Activision,0.02,0,0,0,0.02
14917,Stronghold 2 Deluxe,PC,PC,2005,Strategy,Take-Two Interactive,0,0.02,0,0,0.02
14918,MAPLUS: Portable Navi 3,Sony,PSP,2009,Misc,Edia,0,0,0.02,0,0.02
14919,DEATH NOTE: L o Tsugu Mono,Nintendo,DS,2007,Adventure,Konami Digital Entertainment,0,0,0.02,0,0.02
14920,ZooCube,Nintendo,GC,2002,Puzzle,Acclaim Entertainment,0.02,0,0,0,0.02
14921,Puppet Show 3: Lost Town,PC,PC,2011,Puzzle,Focus Home Interactive,0,0.02,0,0,0.02
14922,Star Wars: Empire at War - Forces of Corruption,PC,PC,2006,Strategy,LucasArts,0,0.02,0,0,0.02
14923,Spy Hunter / Super Sprint,Nintendo,GBA,2005,Racing,Zoo Digital Publishing,0.02,0.01,0,0,0.02
14924,Otometeki Koi Kakumei * Love Revo! Portable,Sony,PSP,2010,Adventure,Idea Factory,0,0,0.02,0,0.02
14925,Clover no Kuni no Alice: Wonderful Wonder World,Sony,PS2,2010,Adventure,Prototype,0,0,0.02,0,0.02
14926,Room Zoom: Race for Impact,Microsoft,XB,2004,Racing,Jaleco,0.02,0.01,0,0,0.02
14927,Yahari Game Demo Ore no Seishun Love-Kome Hamachi Gatteiru,Sony,PSV,2013,Adventure,5pb,0,0,0.02,0,0.02
14928,Tube Slider,Nintendo,GC,N/A,Racing,Unknown,0.02,0,0,0,0.02
14929,Ghost Pirates of Vooju Island,PC,PC,2009,Adventure,DTP Entertainment,0,0.02,0,0,0.02
14930,America Oudan Ultra-Quiz,Sega,SAT,1995,Misc,Victor Interactive,0,0,0.02,0,0.02
14931,DoDonPachi Dai-Oujou: Black Label Extra,Microsoft,X360,2009,Shooter,5pb,0,0,0.02,0,0.02
14932,Mind Your Language: Learn English! / French! / German! / Spanish! /Japanese!,Nintendo,DS,2009,Misc,PlayV,0,0.02,0,0,0.02
14933,ParaWorld,PC,PC,2006,Strategy,Deep Silver,0,0.02,0,0,0.02
14934,Tropico Reloaded,PC,PC,2009,Strategy,Kalypso Media,0,0.02,0,0,0.02
14935,Shinseiki Evangelion: Battle Orchestra,Sony,PS2,2007,Fighting,Broccoli,0,0,0.02,0,0.02
14936,Pharaoh,PC,PC,1998,Strategy,Vivendi Games,0,0.02,0,0,0.02
14937,Vampire Mansion: Linda Hyde,Nintendo,DS,2011,Adventure,Unknown,0,0.02,0,0,0.02
14938,Yes! Precure 5 Go Go Zenin Shu Go! Dream Festival,Nintendo,DS,2008,Action,Namco Bandai Games,0,0,0.02,0,0.02
14939,Battlefield 2: Modern Combat(JP sales),Sony,PS2,2005,Shooter,Electronic Arts,0,0,0.02,0,0.02
14940,The Idolmaster: Gravure For You! Vol.7,Sony,PS3,2012,Action,Namco Bandai Games,0,0,0.02,0,0.02
14941,Stake: Fortune Fighters,Microsoft,XB,2003,Fighting,Metro 3D,0.02,0.01,0,0,0.02
14942,Serious Sam Advance,Nintendo,GBA,2004,Shooter,Global Star,0.02,0.01,0,0,0.02
14943,The Settlers: Rise of an Empire,PC,PC,2007,Strategy,Ubisoft,0.01,0.01,0,0,0.02
14944,Let's Play Garden,Nintendo,Wii,2010,Simulation,Deep Silver,0.02,0,0,0,0.02
14945,Umineko no Naku Koro ni San: Shinjitsu to Gensou no Yasoukyoku,Sony,PS3,N/A,Adventure,N/A,0,0,0.02,0,0.02
14946,Pop'n Music 12 Iroha,Sony,PS2,2006,Simulation,Konami Digital Entertainment,0,0,0.02,0,0.02
14947,BeatMania IIDX 11: IIDX Red,Sony,PS2,2006,Simulation,Konami Digital Entertainment,0,0,0.02,0,0.02
14948,Warhammer Online: Age of Reckoning,PC,PC,2008,Role-Playing,GOA,0,0.02,0,0,0.02
14949,Jikkyou Powerful Pro Yakyuu 12 Ketteiban,Nintendo,GC,2005,Sports,Konami Digital Entertainment,0,0,0.02,0,0.02
14950,Road Trip: The Arcade Edition,Nintendo,GC,2002,Racing,Zoo Digital Publishing,0.02,0,0,0,0.02
14951,Juusanshi Engi Engetsu Sangokuden 2,Sony,PSP,2014,Action,Idea Factory,0,0,0.02,0,0.02
14952,No More Heroes: Heroes' Paradise,Microsoft,X360,2010,Action,Marvelous Interactive,0,0,0.02,0,0.02
14953,Virtua Tennis: World Tour (jp sales),Sony,PSP,2005,Sports,Sega,0,0,0.02,0,0.02
14954,World Series of Poker 2008: Battle for the Bracelets,Sony,PSP,2007,Misc,Activision,0.02,0,0,0,0.02
14955,Ano Hi Mita Hana no Namae o Bokutachi wa Mada Shiranai,Sony,PSP,2012,Action,5pb,0,0,0.02,0,0.02
14956,Cold War,Microsoft,XB,2005,Shooter,DreamCatcher Interactive,0.02,0.01,0,0,0.02
14957,Steel Battalion: Line of Contact,Microsoft,XB,2004,Simulation,Capcom,0.02,0.01,0,0,0.02
14958,Naruto Shippuden: Ultimate Ninja Storm Collection,Sony,PS3,2016,Action,Namco Bandai Games,0,0.02,0,0,0.02
14959,Ken to Mahou to Gakuen Mono. 2G,Sony,PS3,2010,Role-Playing,Acquire,0,0,0.02,0,0.02
14960,NBA Starting Five,Microsoft,XB,2002,Sports,Konami Digital Entertainment,0.02,0.01,0,0,0.02
14961,Kami Naru Kimi to,Sony,PSP,2011,Adventure,Idea Factory,0,0,0.02,0,0.02
14962,Spy Hunter: Nowhere To Run,Sony,PS2,2006,Racing,Midway Games,0.01,0.01,0,0,0.02
14963,LEGO Harry Potter: Years 1-4,PC,PC,2010,Action,Warner Bros. Interactive Entertainment,0.01,0.01,0,0,0.02
14964,Ikki Tousen: Eloquent Fist,Sony,PSP,2008,Fighting,Marvelous Interactive,0,0,0.02,0,0.02
14965,Viva Pinata,PC,PC,2007,Simulation,Microsoft Game Studios,0,0.02,0,0,0.02
14966,Carmen Sandiego: The Secret of the Stolen Drums,Microsoft,XB,2004,Action,BAM! Entertainment,0.02,0.01,0,0,0.02
14967,Disney's Magical Quest 3 Starring Mickey and Donald,Nintendo,GBA,2003,Action,Capcom,0.02,0.01,0,0,0.02
14968,Chili Con Carnage,Sony,PSP,2007,Shooter,Eidos Interactive,0,0.02,0,0.01,0.02
14969,Bus Simulator 16,PC,PC,2016,Simulation,Astragon,0,0.02,0,0,0.02
14970,Rengoku II:  The Stairway To H.E.A.V.E.N.,Sony,PSP,2006,Action,Konami Digital Entertainment,0.02,0,0,0,0.02
14971,Teddy Together,Nintendo,3DS,2016,Simulation,Nintendo,0,0.02,0,0,0.02
14972,Pony Luv,Nintendo,DS,2008,Simulation,GSP,0.02,0,0,0,0.02
14973,Strike Witches 2: Iyasu Naosu Punipunisuru,Nintendo,DS,2010,Action,Kadokawa Shoten,0,0,0.02,0,0.02
14974,Omega Quintet,Sony,PS4,2014,Role-Playing,Compile Heart,0,0,0.02,0,0.02
14975,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.1,Sony,PS3,2015,Action,Namco Bandai Games,0,0,0.02,0,0.02
14976,Demigod,PC,PC,2009,Strategy,Atari,0,0.02,0,0,0.02
14977,The Voice,Sony,PS3,2014,Action,Activision,0.02,0,0,0,0.02
14978,"Ed, Edd n Eddy: The Mis-Edventures",Microsoft,XB,2005,Platform,Midway Games,0.02,0.01,0,0,0.02
14979,Bunmei Haruka: Aoiza Ibunroku,Sony,PSP,2011,Action,FuRyu,0,0,0.02,0,0.02
14980,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.6,Sony,PS3,2015,Adventure,Namco Bandai Games,0,0,0.02,0,0.02
14981,Blade Arcus from Shining EX,Sony,PS4,2015,Fighting,Sega,0,0,0.02,0,0.02
14982,Vantage Master Portable,Sony,PSP,2008,Role-Playing,Falcom Corporation,0,0,0.02,0,0.02
14983,Lilpri DS: Hime-Chen! Apple Pink,Nintendo,DS,2010,Adventure,Sega,0,0,0.02,0,0.02
14984,Star Trek Online,PC,PC,2010,Role-Playing,Atari,0,0.02,0,0,0.02
14985,Rapala for Kinect,Microsoft,X360,2011,Sports,Activision,0,0.02,0,0,0.02
14986,Rugby Challenge 3,Microsoft,X360,2016,Sports,Alternative Software,0,0.02,0,0,0.02
14987,"Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 1: Shinseiki Evangelion - Magokoro o, Kimi ni",Nintendo,DS,2008,Misc,D3Publisher,0,0,0.02,0,0.02
14988,Diabolik Lovers: Vandead Carnival,Sony,PSV,2014,Action,Idea Factory,0,0,0.02,0,0.02
14989,O.M.G. 26 - Our Mini Games,Nintendo,DS,2007,Puzzle,505 Games,0.02,0,0,0,0.02
14990,Ty the Tasmanian Tiger 3: Night of the Quinkan,Microsoft,XB,2005,Action,Zoo Digital Publishing,0.02,0.01,0,0,0.02
14991,AMF Xtreme Bowling,Sony,PS2,2006,Sports,Mastertronic,0.01,0.01,0,0,0.02
14992,Total Overdose: A Gunslinger's Tale in Mexico,Microsoft,XB,2005,Shooter,Eidos Interactive,0.02,0.01,0,0,0.02
14993,Bomberman Fantasy Race,Sony,PS,1998,Racing,Virgin Interactive,0.01,0.01,0,0,0.02
14994,Colin McRae Rally 2.0,Nintendo,GBA,2002,Racing,Codemasters,0.02,0.01,0,0,0.02
14995,Carnage Heart EXA,Sony,PSP,2010,Strategy,ArtDink,0,0,0.02,0,0.02
14996,Tropico 4: Modern Times,PC,PC,2012,Strategy,Kalypso Media,0,0.02,0,0,0.02
14997,Europa Universalis III Complete,PC,PC,2008,Strategy,Paradox Interactive,0,0.02,0,0,0.02
14998,Bugriders: The Race of Kings,Sony,PS,1997,Racing,GT Interactive,0.01,0.01,0,0,0.02
14999,Bust-A-Move,Nintendo,3DO,1994,Puzzle,Micro Cabin,0,0,0.02,0,0.02
15000,Wii de Asobu: Metroid Prime,Nintendo,Wii,N/A,Shooter,Nintendo,0,0,0.02,0,0.02
15001,Payout Poker & Casino,Sony,PSP,N/A,Misc,Unknown,0.02,0,0,0,0.02
15002,Wii de Asobu: Metroid Prime,Nintendo,Wii,N/A,Shooter,Nintendo,0,0,0.02,0,0.02
15003,Wangan Midnight Portable,Sony,PSP,2007,Racing,Genki,0,0,0.02,0,0.02
15004,Cross Ange: Tenshi to Ryuu no Rondo tr.,Sony,PSV,2015,Action,Namco Bandai Games,0,0,0.02,0,0.02
15005,Canvas 2,Sony,PS2,2006,Adventure,Kadokawa Shoten,0,0,0.02,0,0.02
15006,Memories Off: Sorekara Again,Sony,PS2,2006,Adventure,KID,0,0,0.02,0,0.02
15007,Tom Clancy's Rainbow Six: Vegas 2,PC,PC,2008,Shooter,Ubisoft,0,0.02,0,0,0.02
15008,11eyes: CrossOver,Microsoft,X360,2009,Adventure,5pb,0,0,0.02,0,0.02
15009,Kenka Bancho Otome,Sony,PSV,2016,Action,Screenlife,0,0,0.02,0,0.02
15010,Supermodel Makeover by Lauren Luke,Nintendo,DS,2009,Simulation,Avanquest,0,0.02,0,0,0.02
15011,George of the Jungle and the Search for the Secret,Nintendo,Wii,2008,Platform,Ignition Entertainment,0.02,0,0,0,0.02
15012,AirForce Delta Storm,Nintendo,GBA,2002,Shooter,Konami Digital Entertainment,0.02,0.01,0,0,0.02
15013,Serious Sam HD: Gold Edition,Microsoft,X360,2011,Shooter,Mastertronic,0,0.02,0,0,0.02
15014,Peter Pan in Disney's Return to Never Land,Sony,PS,2002,Platform,Sony Computer Entertainment,0.01,0.01,0,0,0.02
15015,Ferrari Challenge Trofeo Pirelli Deluxe,Nintendo,Wii,2009,Racing,System 3 Arcade Software,0,0.02,0,0,0.02
15016,Xenosaga I?úII,Nintendo,DS,2006,Role-Playing,Namco Bandai Games,0,0,0.02,0,0.02
15017,SimCity Societies,PC,PC,2007,Simulation,Electronic Arts,0,0.02,0,0,0.02
15018,Mesaze!! Tsuri Master: Sekai ni Challenge! Hen,Nintendo,Wii,2008,Sports,Hudson Soft,0,0,0.02,0,0.02
15019,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.9,Sony,PS3,2016,Misc,Namco Bandai Games,0,0,0.02,0,0.02
15020,Fishdom 2 Deluxe,PC,PC,2010,Puzzle,Rondomedia,0,0.02,0,0.01,0.02
15021,Kuusen II,Sony,PS2,2004,Simulation,Kadokawa Shoten,0,0,0.02,0,0.02
15022,Cross Channel: In Memory of All People,Microsoft,X360,2011,Adventure,CyberFront,0,0,0.02,0,0.02
15023,Bomberman Story DS,Nintendo,DS,2007,Role-Playing,Rising Star Games,0,0,0.02,0,0.02
15024,Penguins of Madagascar,Nintendo,Wii,2014,Action,Namco Bandai Games,0,0.02,0,0,0.02
15025,Clannad: Mitsumi Mamoru Sakamichi de - Joukan,Sony,PSP,2010,Adventure,Prototype,0,0,0.02,0,0.02
15026,Brothers in Arms: Hell's Highway,PC,PC,2008,Shooter,Ubisoft,0,0.02,0,0,0.02
15027,Are You Alice?,Sony,PSP,2011,Adventure,Idea Factory,0,0,0.02,0,0.02
15028,Future Tactics: The Uprising,Nintendo,GC,2004,Strategy,JoWood Productions,0.02,0,0,0,0.02
15029,Stronghold Crusader Extreme,PC,PC,2008,Strategy,Gamecock,0,0.02,0,0,0.02
15030,Kensei: Sacred Fist,Sony,PS,1997,Fighting,Konami Digital Entertainment,0.01,0.01,0,0,0.02
15031,Backyard NFL Football,Nintendo,DS,2007,Sports,Atari,0.02,0,0,0,0.02
15032,Okashi na Shima no Peter Pan: Sweet Never Land,Sony,PSP,2011,Adventure,Quinrose,0,0,0.02,0,0.02
15033,Urakata Hakuoki,Sony,PSP,2013,Adventure,Idea Factory,0,0,0.02,0,0.02
15034,Cities XL 2011,PC,PC,2010,Simulation,Focus Home Interactive,0,0.02,0,0,0.02
15035,Kung Fu Panda,PC,PC,2008,Action,Activision,0,0.02,0,0,0.02
15036,Gift: Prism,Sony,PS2,2006,Adventure,Sweets,0,0,0.02,0,0.02
15037,PDC World Championship Darts: Pro Tour,Microsoft,X360,2010,Sports,O-Games,0,0.02,0,0,0.02
15038,Shanghai: True Valor,Sony,PS,1998,Puzzle,Activision,0.01,0.01,0,0,0.02
15039,Tokyo Xanadu eX+,Sony,PS4,2016,Role-Playing,Nihon Falcom Corporation,0,0,0.02,0,0.02
15040,Major Dream: Major DS Dream Baseball,Nintendo,DS,2008,Sports,Takara Tomy,0,0,0.02,0,0.02
15041,Steins;Gate: Senkei Kousoku no Phonogram,Microsoft,X360,2013,Adventure,5pb,0,0,0.02,0,0.02
15042,Thunderbirds,Nintendo,GBA,2004,Shooter,Vivendi Games,0.02,0.01,0,0,0.02
15043,Winning Post 8 2015,Sony,PSV,2015,Action,Tecmo Koei,0,0,0.02,0,0.02
15044,Vitamin Z Revolution,Sony,PSP,2010,Adventure,D3Publisher,0,0,0.02,0,0.02
15045,Aria: The Origination ~Aoi Wakusei no El Cielo~,Sony,PS2,2008,Adventure,Alchemist,0,0,0.02,0,0.02
15046,Inkheart,Nintendo,DS,2009,Adventure,DreamCatcher Interactive,0.02,0,0,0,0.02
15047,Street Fighter X Tekken,PC,PC,2012,Fighting,Capcom,0,0.02,0,0,0.02
15048,Lunatic Dawn Tempest,Sony,PS2,2001,Role-Playing,ArtDink,0,0,0.02,0,0.02
15049,Ceville,PC,PC,2009,Action,Kalypso Media,0,0.02,0,0,0.02
15050,Strike Witches: Shirogane no Tsubasa,Sony,PSP,2012,Strategy,Kadokawa Shoten,0,0,0.02,0,0.02
15051,Total Immersion Racing,Microsoft,XB,2002,Racing,Empire Interactive,0.02,0.01,0,0,0.02
15052,Totally Spies! 2: Undercover,Nintendo,DS,2006,Action,Atari,0.01,0.01,0,0,0.02
15053,Luxor: The Wrath of Set,Sony,PSP,2006,Puzzle,Mumbo Jumbo,0.02,0,0,0,0.02
15054,Natalie Brooks: Mystery at Hillcrest High,Nintendo,DS,2012,Action,Licensed 4U,0,0.02,0,0,0.02
15055,NASCAR Heat Evolution,Microsoft,XOne,2016,Racing,Dusenberry Martin Racing,0.02,0,0,0,0.02
15056,Board Game: Top Shop,Sony,PS,1999,Misc,Success,0.01,0.01,0,0,0.02
15057,NANA: Live Staff Daiboshuu! Shoshinsha Kangei,Nintendo,DS,2007,Action,Konami Digital Entertainment,0,0,0.02,0,0.02
15058,Castlevania: Lords of Shadow - Reverie,Microsoft,X360,2011,Action,Konami Digital Entertainment,0.02,0,0,0,0.02
15059,Xia-Xia,Nintendo,DS,2012,Platform,N/A,0,0.02,0,0,0.02
15060,Cocoto Magic Circus,Nintendo,Wii,2008,Shooter,Neko Entertainment,0.02,0,0,0,0.02
15061,Zero no Tsukaima: Shou-akuma to Harukaze no Concerto,Sony,PS2,2007,Adventure,Marvelous Interactive,0,0,0.02,0,0.02
15062,Dunamis 15,Sony,PS3,2011,Adventure,5pb,0,0,0.02,0,0.02
15063,DemiKids: Dark Version,Nintendo,GBA,2002,Role-Playing,Atlus,0.02,0.01,0,0,0.02
15064,Mage Knight: Destiny's Soldier,Nintendo,DS,2006,Strategy,Namco Bandai Games,0.02,0,0,0,0.02
15065,GT Legends,PC,PC,2005,Racing,Atari,0,0.02,0,0,0.02
15066,Blender Bros.,Nintendo,GBA,2002,Platform,Unknown,0.02,0.01,0,0,0.02
15067,Suzumiya Haruhi no Heiretsu,Nintendo,Wii,2009,Adventure,Sega,0,0,0.02,0,0.02
15068,F1 Race Stars,PC,PC,2012,Racing,Codemasters,0,0.02,0,0,0.02
15069,DemiKids: Light Version,Nintendo,GBA,2002,Role-Playing,Atlus,0.02,0.01,0,0,0.02
15070,Nanatsuiro * Drops Pure!!,Sony,PS2,2007,Adventure,Media Works,0,0,0.02,0,0.02
15071,Pe-Jongju to Manabu Kankokugo DS: Test-Hen,Nintendo,DS,2010,Misc,D3Publisher,0,0,0.02,0,0.02
15072,Escape the Emerald Star,PC,PC,2011,Puzzle,PopCap Games,0.02,0,0,0,0.02
15073,La Corda d'Oro 4,Sony,PSV,2016,Action,Tecmo Koei,0,0,0.02,0,0.02
15074,Thomas and Friends: Steaming around Sodor,Nintendo,3DS,2015,Action,Avanquest Software,0,0.02,0,0,0.02
15075,Titanic Mystery,Nintendo,Wii,2010,Puzzle,O-Games,0.02,0,0,0,0.02
15076,Falcon 4.0: Allied Force,PC,PC,2005,Simulation,Graphsim Entertainment,0,0.02,0,0,0.02
15077,Bottom of the 9th '97,Sony,PS,1997,Sports,Konami Digital Entertainment,0.01,0.01,0,0,0.02
15078,Shaman King: Chou Senjiryokketsu 3,Nintendo,GBA,2002,Role-Playing,King Records,0,0,0.02,0,0.02
15079,Ride,Microsoft,X360,2015,Racing,Milestone S.r.l.,0,0.02,0,0,0.02
15080,Line Rider 2: Unbound,Nintendo,Wii,2008,Puzzle,Deep Silver,0.02,0,0,0,0.02
15081,HatsuKare * Renai Debut Sengen!,Sony,PSP,2013,Adventure,FuRyu,0,0,0.02,0,0.02
15082,Treasure Chase,Nintendo,DS,2011,Puzzle,Storm City Games,0.02,0,0,0,0.02
15083,Unreal Anthology,PC,PC,2006,Shooter,Midway Games,0,0.02,0,0,0.02
15084,X3: Terran War Pack,PC,PC,2012,Misc,Deep Silver,0,0.02,0,0,0.02
15085,Prison Architect,Sony,PS4,2016,Action,Introversion Software,0.01,0.01,0,0,0.02
15086,G1 Jockey Wii,Nintendo,Wii,2007,Sports,Tecmo Koei,0,0.01,0.02,0,0.02
15087,Kingdom: Ikkitousen no Ken,Sony,PSP,2010,Action,Konami Digital Entertainment,0,0,0.02,0,0.02
15088,Wrestle Kingdom 2: Pro Wrestling Sekai Taisen,Sony,PS2,2007,Fighting,Yuke's,0,0,0.02,0,0.02
15089,Rugby League Live 3,Sony,PS4,2015,Action,Tru Blu Entertainment,0,0.02,0,0,0.02
15090,Tom Clancy's EndWar,PC,PC,2009,Strategy,Ubisoft,0,0.02,0,0,0.02
15091,RayCrisis: Series Termination,Sony,PS,1999,Shooter,JVC,0.01,0.01,0,0,0.02
15092,Left 4 Dead,PC,PC,2008,Shooter,Electronic Arts,0,0.02,0,0,0.02
15093,Bejeweled 2 Deluxe,PC,PC,2006,Puzzle,Focus Home Interactive,0,0.02,0,0,0.02
15094,Ikki Tousen: Shining Dragon,Sony,PS2,2007,Role-Playing,Marvelous Interactive,0,0,0.02,0,0.02
15095,Kimi ga Aruji de Shitsuji ga Ore de: Oshie Nikki,Sony,PS2,2008,Adventure,Minato Station,0,0,0.02,0,0.02
15096,Toxic Grind,Microsoft,XB,2002,Sports,THQ,0.02,0,0,0,0.02
15097,DiRT,PC,PC,2007,Racing,Codemasters,0,0.02,0,0,0.02
15098,Kawasaki Jet Ski,Nintendo,Wii,2008,Racing,Metro 3D,0.02,0,0,0,0.02
